region,block_pct,tot_flight_pct,cum_heating_pct
Africa_Middle_East,0.0,100.0,0.00039044877218191623
Africa_Middle_East,0.27400388172165774,92.62844,0.13815877050868888
Africa_Middle_East,0.5480077634433155,90.10493,0.20604700875529827
Africa_Middle_East,0.8220116451649733,89.10662,0.3422589925435509
Africa_Middle_East,1.096015526886631,88.167595,0.3947726371190028
Africa_Middle_East,1.3700194086082886,87.63486,0.44227217560164234
Africa_Middle_East,1.6440232903299465,86.99807,0.5827965516801541
Africa_Middle_East,1.9180271720516042,86.442955,0.7152697818058735
Africa_Middle_East,2.192031053773262,86.00581,0.7754034851068998
Africa_Middle_East,2.46603493549492,85.58501,0.8822343291447897
Africa_Middle_East,2.7400388172165773,85.14775,1.0671619424131367
Africa_Middle_East,3.014042698938235,84.64256,1.14541025196671
Africa_Middle_East,3.288046580659893,84.315605,1.301950132845276
Africa_Middle_East,3.5620504623815505,83.94798,1.4510401630193848
Africa_Middle_East,3.8360543441032084,83.58332,1.4693214125936664
Africa_Middle_East,4.110058225824866,83.25147,1.5662655410401862
Africa_Middle_East,4.384062107546524,82.808716,1.798908721326016
Africa_Middle_East,4.658065989268182,82.52671,1.9981888428601122
Africa_Middle_East,4.93206987098984,82.21744,2.109862676960943
Africa_Middle_East,5.206073752711497,82.00039,2.2439002688121463
Africa_Middle_East,5.4800776344331545,81.74139,2.3595171173347684
Africa_Middle_East,5.7540815161548124,81.49325,2.523950638717139
Africa_Middle_East,6.02808539787647,81.24486,2.7219500531948126
Africa_Middle_East,6.302089279598128,81.05024,2.907114874630397
Africa_Middle_East,6.576093161319786,80.800514,2.939822608419668
Africa_Middle_East,6.850097043041443,80.476036,3.112357267559967
Africa_Middle_East,7.124100924763101,80.21639,3.2499386526938534
Africa_Middle_East,7.398104806484759,79.977036,3.5497700331038913
Africa_Middle_East,7.672108688206417,79.817795,3.634909888888507
Africa_Middle_East,7.946112569928075,79.63428,3.7829099571057787
Africa_Middle_East,8.220116451649732,79.48931,4.057024882346462
Africa_Middle_East,8.49412033337139,79.32894,4.272180626081144
Africa_Middle_East,8.768124215093048,79.078445,4.4102994112111515
Africa_Middle_East,9.042128096814706,78.887886,4.638945489877282
Africa_Middle_East,9.316131978536363,78.70866,4.851503255826792
Africa_Middle_East,9.590135860258021,78.488884,5.238028379138631
Africa_Middle_East,9.86413974197968,78.3134,5.399563016190353
Africa_Middle_East,10.138143623701337,78.053856,5.527812287049264
Africa_Middle_East,10.412147505422993,77.84691,5.716383484588935
Africa_Middle_East,10.686151387144651,77.67097,6.0079190358746555
Africa_Middle_East,10.960155268866309,77.48564,6.256040877939098
Africa_Middle_East,11.234159150587967,77.31876,6.587597454908914
Africa_Middle_East,11.508163032309625,77.15974,6.986168594100348
Africa_Middle_East,11.782166914031283,76.9915,7.206254114212969
Africa_Middle_East,12.05617079575294,76.819,7.447584059582455
Africa_Middle_East,12.330174677474599,76.6311,7.605575091098932
Africa_Middle_East,12.604178559196257,76.49802,7.781593052395346
Africa_Middle_East,12.878182440917914,76.3239,8.030681519417586
Africa_Middle_East,13.152186322639572,76.187035,8.601601497579688
Africa_Middle_East,13.426190204361228,76.07061,8.74428877789552
Africa_Middle_East,13.700194086082886,75.96491,8.999870610590605
Africa_Middle_East,13.974197967804544,75.8215,9.197617913279787
Africa_Middle_East,14.248201849526202,75.70527,9.289590962836051
Africa_Middle_East,14.52220573124786,75.537315,9.571069438839908
Africa_Middle_East,14.796209612969518,75.37437,9.742077642417453
Africa_Middle_East,15.070213494691176,75.241844,9.878304084139693
Africa_Middle_East,15.344217376412834,75.137505,10.05353676147486
Africa_Middle_East,15.618221258134492,75.01119,10.30596731662483
Africa_Middle_East,15.89222513985615,74.89228,10.552305895022638
Africa_Middle_East,16.166229021577806,74.804085,10.800706032600088
Africa_Middle_East,16.440232903299464,74.625305,11.043965809387227
Africa_Middle_East,16.71423678502112,74.43693,11.303980489625587
Africa_Middle_East,16.98824066674278,74.33397,11.450630916759085
Africa_Middle_East,17.262244548464437,74.14295,11.58707294136745
Africa_Middle_East,17.536248430186095,74.02801,11.677792957517545
Africa_Middle_East,17.810252311907753,73.901024,11.747738484399608
Africa_Middle_East,18.08425619362941,73.76328,12.04796633465813
Africa_Middle_East,18.35826007535107,73.68689,12.374941018818312
Africa_Middle_East,18.632263957072727,73.60002,12.585406856539432
Africa_Middle_East,18.906267838794385,73.48257,12.897779362147224
Africa_Middle_East,19.180271720516043,73.356316,13.031643396807887
Africa_Middle_East,19.4542756022377,73.20215,13.41068929944808
Africa_Middle_East,19.72827948395936,73.05761,13.605967618052969
Africa_Middle_East,20.002283365681016,72.91367,13.74846823030299
Africa_Middle_East,20.276287247402674,72.76315,14.04115004404099
Africa_Middle_East,20.55029112912433,72.66059,14.2013141085915
Africa_Middle_East,20.824295010845987,72.496544,14.426064125221632
Africa_Middle_East,21.098298892567644,72.38152,14.729761432093596
Africa_Middle_East,21.372302774289302,72.231865,15.085745181530278
Africa_Middle_East,21.64630665601096,72.127174,15.34430924886394
Africa_Middle_East,21.920310537732618,72.02196,15.536942145096456
Africa_Middle_East,22.194314419454276,71.92326,15.656203444882655
Africa_Middle_East,22.468318301175934,71.79107,15.884947286320777
Africa_Middle_East,22.742322182897592,71.67435,16.092393441331794
Africa_Middle_East,23.01632606461925,71.53104,16.46500349017624
Africa_Middle_East,23.290329946340908,71.39203,16.735265676842808
Africa_Middle_East,23.564333828062566,71.30883,17.169865138553895
Africa_Middle_East,23.838337709784224,71.199104,17.537249734584588
Africa_Middle_East,24.11234159150588,71.033165,17.85339622256372
Africa_Middle_East,24.38634547322754,70.87355,17.940488947250756
Africa_Middle_East,24.660349354949197,70.73131,18.172422242272592
Africa_Middle_East,24.934353236670855,70.65541,18.342990394704984
Africa_Middle_East,25.208357118392513,70.56717,18.51342187484563
Africa_Middle_East,25.48236100011417,70.4857,18.820012509639035
Africa_Middle_East,25.75636488183583,70.361244,18.971555480707337
Africa_Middle_East,26.030368763557487,70.1887,19.393889993983535
Africa_Middle_East,26.304372645279145,70.09036,19.718126408956778
Africa_Middle_East,26.5783765270008,69.96335,19.954570947769362
Africa_Middle_East,26.852380408722457,69.8695,20.182531293502105
Africa_Middle_East,27.126384290444115,69.75674,20.449135450258595
Africa_Middle_East,27.400388172165773,69.612015,20.857497142918998
Africa_Middle_East,27.67439205388743,69.495346,21.146443662642135
Africa_Middle_East,27.94839593560909,69.37955,21.456948534710754
Africa_Middle_East,28.222399817330746,69.272194,21.63111281714627
Africa_Middle_East,28.496403699052404,69.144516,21.961466571009726
Africa_Middle_East,28.770407580774062,69.02472,22.303833878453887
Africa_Middle_East,29.04441146249572,68.89657,22.524655749765138
Africa_Middle_East,29.318415344217378,68.81863,22.826749670861087
Africa_Middle_East,29.592419225939036,68.70906,23.210172194271593
Africa_Middle_East,29.866423107660694,68.59565,23.401228177716558
Africa_Middle_East,30.14042698938235,68.489525,23.536248829040186
Africa_Middle_East,30.41443087110401,68.34115,23.78513841342519
Africa_Middle_East,30.688434752825668,68.24391,23.920796776331006
Africa_Middle_East,30.962438634547325,68.14577,24.281891135151643
Africa_Middle_East,31.236442516268983,68.01219,24.619007294449922
Africa_Middle_East,31.51044639799064,67.93578,24.950352940381055
Africa_Middle_East,31.7844502797123,67.83394,25.24510790689768
Africa_Middle_East,32.05845416143396,67.70296,25.500480210275416
Africa_Middle_East,32.33245804315561,67.57523,25.763411472509816
Africa_Middle_East,32.60646192487727,67.49433,25.97244090933949
Africa_Middle_East,32.88046580659893,67.39197,26.365703660902007
Africa_Middle_East,33.15446968832059,67.26048,26.564321780766576
Africa_Middle_East,33.42847357004224,67.13899,26.763991826040723
Africa_Middle_East,33.702477451763905,67.02184,26.907660545976604
Africa_Middle_East,33.97648133348556,66.94203,27.18707626437848
Africa_Middle_East,34.25048521520722,66.8491,27.42030620188638
Africa_Middle_East,34.524489096928875,66.72558,27.73821462127426
Africa_Middle_East,34.798492978650536,66.57122,27.902686853921743
Africa_Middle_East,35.07249686037219,66.45391,28.02231703818961
Africa_Middle_East,35.346500742093845,66.32637,28.396104940862283
Africa_Middle_East,35.620504623815506,66.22427,28.614667115869747
Africa_Middle_East,35.89450850553716,66.10163,28.887779410246058
Africa_Middle_East,36.16851238725882,66.01479,29.10125338352601
Africa_Middle_East,36.44251626898048,65.9005,29.3150287841108
Africa_Middle_East,36.71652015070214,65.80518,29.895330716512518
Africa_Middle_East,36.99052403242379,65.723495,30.071864392072655
Africa_Middle_East,37.264527914145454,65.596825,30.372102801674032
Africa_Middle_East,37.53853179586711,65.52566,30.86577116984855
Africa_Middle_East,37.81253567758877,65.41422,31.05527133222235
Africa_Middle_East,38.086539559310424,65.281204,31.284208296641058
Africa_Middle_East,38.360543441032085,65.1523,31.752185323697447
Africa_Middle_East,38.63454732275374,65.07109,32.0624825801138
Africa_Middle_East,38.9085512044754,64.959625,32.3462017014203
Africa_Middle_East,39.182555086197056,64.86674,32.60010113518183
Africa_Middle_East,39.45655896791872,64.74987,33.042099045313456
Africa_Middle_East,39.73056284964037,64.64965,33.313565402277185
Africa_Middle_East,40.00456673136203,64.542564,33.56129201466117
Africa_Middle_East,40.27857061308369,64.435684,33.95872101665436
Africa_Middle_East,40.55257449480535,64.32048,34.45564028042539
Africa_Middle_East,40.826578376527,64.20709,34.86652368205404
Africa_Middle_East,41.10058225824866,64.07691,35.147723980073515
Africa_Middle_East,41.37458613997032,63.981308,35.41303679931953
Africa_Middle_East,41.64859002169197,63.895256,35.76983537828271
Africa_Middle_East,41.922593903413635,63.798203,35.955663392932486
Africa_Middle_East,42.19659778513529,63.669945,36.21952262277065
Africa_Middle_East,42.47060166685695,63.56709,36.70110412496906
Africa_Middle_East,42.744605548578605,63.451298,36.97476508412582
Africa_Middle_East,43.018609430300266,63.330036,37.32893643878531
Africa_Middle_East,43.29261331202192,63.204277,37.62240900901465
Africa_Middle_East,43.56661719374358,63.09114,37.97365667027491
Africa_Middle_East,43.840621075465236,62.98772,38.27421681853115
Africa_Middle_East,44.1146249571869,62.865482,38.72219956634051
Africa_Middle_East,44.38862883890855,62.765003,38.99272082528831
Africa_Middle_East,44.662632720630214,62.66352,39.35321074123965
Africa_Middle_East,44.93663660235187,62.54818,39.53887706226212
Africa_Middle_East,45.21064048407353,62.4165,39.827726918916134
Africa_Middle_East,45.484644365795184,62.29145,40.12418261828724
Africa_Middle_East,45.758648247516845,62.14084,40.454768821108
Africa_Middle_East,46.0326521292385,62.03912,40.77366471785191
Africa_Middle_East,46.30665601096016,61.93182,41.121484573443496
Africa_Middle_East,46.580659892681815,61.838448,41.418366107100255
Africa_Middle_East,46.85466377440347,61.720688,41.817099517233274
Africa_Middle_East,47.12866765612513,61.56823,42.28874014378446
Africa_Middle_East,47.402671537846786,61.44723,42.56171539729524
Africa_Middle_East,47.67667541956845,61.357983,42.690110789639206
Africa_Middle_East,47.9506793012901,61.21888,42.87380916856496
Africa_Middle_East,48.22468318301176,61.120247,43.241940727978914
Africa_Middle_East,48.49868706473342,60.968655,43.57699615434763
Africa_Middle_East,48.77269094645508,60.8506,44.03417460184833
