block_pct,tot_flight_pct,cum_heating_pct,region
85.49897236812058,21.581142,86.71712264331542,Arctic
86.49805891756108,21.298674,87.51460287020348,Arctic
87.5028545329984,20.987234,88.43023065371177,Arctic
88.50194108243892,20.632727,89.29266384549263,Arctic
89.50102763187942,20.250933,90.21508316251875,Arctic
90.50011418131994,19.852125,91.01227132574883,Arctic
91.49920073076045,19.375408,91.8347730947105,Arctic
92.49828728020097,18.942986,92.79142305269023,Arctic
93.49737382964146,18.431976,93.92085532697655,Arctic
94.50216944507879,17.884628,94.80383611203591,Arctic
95.5012559945193,17.228535,95.72454984075156,Arctic
96.50034254395982,16.53656,96.68563452203847,Arctic
97.49942909340032,15.704652,97.69447750644004,Arctic
98.49851564284084,14.677718,98.57118936262442,Arctic
99.50331125827815,11.982321,99.5395611817734,Arctic
0.4966320356205047,89.7261,0.023953382636216495,Athinai FIR
1.501312935266583,83.54784,0.05674618928624549,Athinai FIR
2.500285420710127,80.414894,0.32100445646221454,Athinai FIR
3.4992579061536704,78.25705,0.8708160266005348,Athinai FIR
4.498230391597215,76.38892,1.0008182975592417,Athinai FIR
5.497202877040758,74.541626,1.3712403270968556,Athinai FIR
6.501883776686836,72.90197,1.7218881384917288,Athinai FIR
7.50085626213038,71.72098,1.9615771172147378,Athinai FIR
8.499828747573924,70.49758,3.300362632068901,Athinai FIR
9.498801233017469,69.3907,4.9765064493750035,Athinai FIR
10.497773718461012,68.43694,5.38799319044031,Athinai FIR
11.502454618107091,67.360916,5.875560435712573,Athinai FIR
12.501427103550634,66.127464,6.5249797833554,Athinai FIR
13.500399588994178,65.16061,6.861176871889113,Athinai FIR
14.499372074437721,64.26871,7.231096221652681,Athinai FIR
15.498344559881264,63.298325,8.055795662177948,Athinai FIR
16.503025459527347,62.347572,8.810246145764232,Athinai FIR
17.50199794497089,61.309925,9.746366940516983,Athinai FIR
18.500970430414434,60.27803,10.074594494217134,Athinai FIR
19.499942915857975,59.262096,11.079937671244782,Athinai FIR
20.49891540130152,58.30498,12.336837237571517,Athinai FIR
21.497887886745062,57.466892,13.240114298420105,Athinai FIR
22.496860372188607,56.445557,14.126412407842702,Athinai FIR
23.501541271834686,55.52331,15.344112093254513,Athinai FIR
24.50051375727823,54.575287,16.741298794023656,Athinai FIR
25.499486242721773,53.548805,17.71453187417345,Athinai FIR
26.498458728165314,52.605537,18.62123679628142,Athinai FIR
27.497431213608863,51.739883,19.15571400861829,Athinai FIR
